batter, batter_name, des, description, game_pk, hc_x, hc_y, hit_angle, hit_distance, hit_speed, inning, outs, pitcher, pitcher_name, play_id, team_batting, team_fielding, date
672580, Garcia, Maikel, field_out, hit_into_play, 746329, 139.42, 55.47, 23, 357, 99.1, 3, 2, 623167, Grinch, Unknown, Unknown, Unknown, 2024-04-06
622761, Mateo, Jorge, field_out, hit_into_play, 745522, 79.49, 60.42, 29, 361, 92.7, 3, 2, 663559, Grinch, Unknown, Unknown, Unknown, 2024-04-06
543228, Gomes, Yan, double, hit_into_play, 746896, 129.71, 37.45, 21, 398, 104, 2, 2, 808967, Grinch, Unknown, Unknown, Unknown, 2024-04-06
621035, Taylor, Chris, field_out, hit_into_play, 746896, 123.47, 59, 25, 347, 95.4, 2, 0, 696136, Grinch, Unknown, Unknown, Unknown, 2024-04-06
519203, Rizzo, Anthony, home_run, hit_into_play, 745766, 233.32, 96.35, 28, 365, 96.9, 5, 0, 669952, Grinch, Unknown, Unknown, Unknown, 2024-04-06
683002, Henderson, Gunnar, field_out, hit_into_play, 745522, 146.78, 55.52, 38, 358, 99, 4, 0, 663559, Grinch, Unknown, Unknown, Unknown, 2024-04-06
592885, Yelich, Christian, field_out, hit_into_play, 746006, 122.55, 73.78, 25, 312, 86.6, 4, 0, 682243, Grinch, Unknown, Unknown, Unknown, 2024-04-06
676694, Meyers, Jake, field_out, hit_into_play, 745031, 212.48, 98.54, 41, 326, 96.8, 3, 0, 592351, Grinch, Unknown, Unknown, Unknown, 2024-04-06
608336, Gallo, Joey, home_run, hit_into_play, 744873, 177.57, 38.94, 33, 415, 104.1, 3, 2, 624133, Grinch, Unknown, Unknown, Unknown, 2024-04-06
694671, Langford, Wyatt, field_out, hit_into_play, 745031, 39.62, 100.8, 30, 321, 84.8, 3, 0, 641585, Grinch, Unknown, Unknown, Unknown, 2024-04-06
596129, Vogelbach, Daniel, double, hit_into_play, 745766, 170.19, 67.12, 23, 360, 97.6, 7, 0, 596133, Grinch, Unknown, Unknown, Unknown, 2024-04-06
664774, Wade Jr., LaMonte, field_out, hit_into_play, 745359, 121.68, 183.71, 23, 378, 100.1, 3, 2, 650633, Grinch, Unknown, Unknown, Unknown, 2024-04-06
680869, Gelof, Zack, field_out, hit_into_play, 746498, 166.44, 77.84, 35, 317, 88.6, 3, 1, 628317, Grinch, Unknown, Unknown, Unknown, 2024-04-06
680777, Jeffers, Ryan, field_out, hit_into_play, 745926, 177.27, 63.85, 29, 357, 96.5, 2, 2, 471911, Grinch, Unknown, Unknown, Unknown, 2024-04-06
624413, Alonso, Pete, field_out, hit_into_play, 746731, 165.48, 68.74, 26, 337, 96.6, 3, 2, 607259, Grinch, Unknown, Unknown, Unknown, 2024-04-06
666969, García, Adolis, field_out, hit_into_play, 745031, 206.59, 96.6, 38, 321, 93.3, 3, 1, 641585, Grinch, Unknown, Unknown, Unknown, 2024-04-06
676059, Westburg, Jordan, field_out, hit_into_play, 745522, 124.47, 53.33, 27, 360, 95.3, 4, 2, 663559, Grinch, Unknown, Unknown, Unknown, 2024-04-06
605141, Betts, Mookie, field_out, hit_into_play, 746896, 162.08, 76.56, 17, 317, 100, 2, 2, 696136, Grinch, Unknown, Unknown, Unknown, 2024-04-06
592663, Realmuto, J.T., home_run, hit_into_play, 744873, 78.08, 48.74, 22, 390, 105.8, 3, 2, 663623, Grinch, Unknown, Unknown, Unknown, 2024-04-06
664728, Isbel, Kyle, field_out, hit_into_play, 746329, 38.27, 113.63, 43, 302, 87.4, 6, 0, 623167, Grinch, Unknown, Unknown, Unknown, 2024-04-06
571448, Arenado, Nolan, field_out, hit_into_play, 745197, 133.67, 77.14, 29, 346, 93.1, 3, 2, 669432, Grinch, Unknown, Unknown, Unknown, 2024-04-06
669720, Hays, Austin, field_out, hit_into_play, 745522, 104.22, 67.25, 35, 330, 87.4, 5, 0, 663559, Grinch, Unknown, Unknown, Unknown, 2024-04-06
673490, Kim, Ha-Seong, field_out, hit_into_play, 745359, 114.9, 63.89, 33, 336, 93.1, 4, 0, 676775, Grinch, Unknown, Unknown, Unknown, 2024-04-06
660271, Ohtani, Shohei, field_out, hit_into_play, 746896, 126.27, 74.4, 37, 310, 95.1, 3, 0, 696136, Grinch, Unknown, Unknown, Unknown, 2024-04-06
663698, Bart, Joey, double, hit_into_play, 745522, 56.91, 66.63, 21, 366, 110.7, 4, 1, 669330, Grinch, Unknown, Unknown, Unknown, 2024-04-06
669224, Wells, Austin, field_out, hit_into_play, 745766, 94.69, 49.3, 28, 378, 103.6, 6, 0, 669952, Grinch, Unknown, Unknown, Unknown, 2024-04-06
545121, Vargas, Ildemaro, field_out, hit_into_play, 744873, 153.65, 72.54, 30, 321, 90.4, 4, 1, 624133, Grinch, Unknown, Unknown, Unknown, 2024-04-06
665828, Cabrera, Oswaldo, field_out, hit_into_play, 745766, 82.26, 85.52, 20, 303, 93.8, 6, 1, 669952, Grinch, Unknown, Unknown, Unknown, 2024-04-06
686217, Frelick, Sal, field_out, hit_into_play, 746006, 121.75, 64.71, 20, 333, 94.4, 6, 1, 682243, Grinch, Unknown, Unknown, Unknown, 2024-04-06
518692, Freeman, Freddie, field_out, hit_into_play, 746896, 125.37, 72.09, 25, 316, 89.7, 3, 1, 696136, Grinch, Unknown, Unknown, Unknown, 2024-04-06
696285, Young, Jacob, field_out, hit_into_play, 744873, 154.93, 56.43, 19, 360, 102.9, 5, 0, 624133, Grinch, Unknown, Unknown, Unknown, 2024-04-06
701538, Merrill, Jackson, field_out, hit_into_play, 745359, 133.7, 40.28, 29, 392, 103.5, 5, 1, 676775, Grinch, Unknown, Unknown, Unknown, 2024-04-06
678662, Tovar, Ezequiel, double, hit_into_play, 746575, 27.07, 97.57, 22, 313, 96.1, 4, 1, 641302, Grinch, Unknown, Unknown, Unknown, 2024-04-06
669016, Marsh, Brandon, field_out, hit_into_play, 744873, 62.01, 66.73, 35, 362, 100.9, 4, 2, 663623, Grinch, Unknown, Unknown, Unknown, 2024-04-06
694671, Langford, Wyatt, field_out, hit_into_play, 745031, 208.03, 95.76, 29, 325, 95.7, 5, 0, 641585, Grinch, Unknown, Unknown, Unknown, 2024-04-06
669911, Toglia, Michael, home_run, hit_into_play, 746575, 31.49, 65.01, 35, 403, 107.4, 4, 1, 641302, Grinch, Unknown, Unknown, Unknown, 2024-04-06
521692, Perez, Salvador, single, hit_into_play, 746329, 28.85, 95.5, 28, 348, 91.3, 7, 0, 623167, Grinch, Unknown, Unknown, Unknown, 2024-04-06
571771, Hernández, Enrique, field_out, hit_into_play, 746896, 175.19, 85.16, 26, 308, 90.7, 4, 0, 696136, Grinch, Unknown, Unknown, Unknown, 2024-04-06
669004, Melendez, MJ, home_run, hit_into_play, 746329, 114.11, 31.32, 27, 416, 107.8, 7, 0, 623167, Grinch, Unknown, Unknown, Unknown, 2024-04-06
681807, Fry, David, field_out, hit_into_play, 745926, 204.77, 103.31, 32, 306, 90, 5, 0, 657746, Grinch, Unknown, Unknown, Unknown, 2024-04-06
668804, Reynolds, Bryan, field_out, hit_into_play, 745522, 36.28, 110.62, 40, 310, 93.4, 5, 0, 669330, Grinch, Unknown, Unknown, Unknown, 2024-04-06
808982, Lee, Jung Hoo, field_out, hit_into_play, 745359, 86.5, 115.8, 20, 317, 97.8, 6, 0, 650633, Grinch, Unknown, Unknown, Unknown, 2024-04-06
453568, Blackmon, Charlie, field_out, hit_into_play, 746575, 141.74, 58.29, 17, 350, 102.2, 4, 2, 641302, Grinch, Unknown, Unknown, Unknown, 2024-04-06
681351, O'Hoppe, Logan, field_out, hit_into_play, 746248, 172.72, 62.36, 36, 356, 100.1, 4, 1, 676477, Grinch, Unknown, Unknown, Unknown, 2024-04-06
669261, Suwinski, Jack, field_out, hit_into_play, 745522, 172.2, 66.08, 31, 349, 90.5, 5, 2, 669330, Grinch, Unknown, Unknown, Unknown, 2024-04-06
664023, Happ, Ian, field_out, hit_into_play, 746896, 77.6, 74.46, 21, 331, 97.7, 5, 0, 808967, Grinch, Unknown, Unknown, Unknown, 2024-04-06
542303, Ozuna, Marcell, home_run, hit_into_play, 747140, 45.55, 57.79, 39, 401, 107, 5, 2, 694297, Grinch, Unknown, Unknown, Unknown, 2024-04-06
596019, Lindor, Francisco, field_out, hit_into_play, 746731, 119.52, 43.59, 23, 384, 104.9, 4, 2, 607259, Grinch, Unknown, Unknown, Unknown, 2024-04-06
624585, Soler, Jorge, field_out, hit_into_play, 745359, 127.22, 78.75, 39, 300, 88.2, 6, 2, 650633, Grinch, Unknown, Unknown, Unknown, 2024-04-06
665489, Guerrero Jr., Vladimir, field_out, hit_into_play, 745766, 118.56, 68.73, 18, 324, 95.8, 4, 2, 657376, Grinch, Unknown, Unknown, Unknown, 2024-04-06
657136, Wong, Connor, field_out, hit_into_play, 746248, 81.99, 73.45, 35, 329, 90.4, 5, 1, 672282, Grinch, Unknown, Unknown, Unknown, 2024-04-06
592518, Machado, Manny, field_out, hit_into_play, 745359, 130.34, 45.39, 28, 379, 97.9, 6, 2, 676775, Grinch, Unknown, Unknown, Unknown, 2024-04-06
624424, Conforto, Michael, field_out, hit_into_play, 745359, 105.07, 60.76, 30, 346, 91.6, 7, 0, 650633, Grinch, Unknown, Unknown, Unknown, 2024-04-06
683146, Baty, Brett, field_out, hit_into_play, 746731, 110.77, 66.27, 30, 332, 90.8, 5, 1, 607259, Grinch, Unknown, Unknown, Unknown, 2024-04-06
665839, Valdez, Enmanuel, field_out, hit_into_play, 746248, 125.28, 49.26, 35, 371, 102, 5, 2, 672282, Grinch, Unknown, Unknown, Unknown, 2024-04-06
671289, Freeman, Tyler, field_out, hit_into_play, 745926, 132.22, 64.45, 36, 334, 102.9, 6, 1, 657746, Grinch, Unknown, Unknown, Unknown, 2024-04-06
621438, Taylor, Tyrone, double, hit_into_play, 746731, 71.99, 56.65, 20, 375, 107.3, 5, 2, 607259, Grinch, Unknown, Unknown, Unknown, 2024-04-06
643446, McNeil, Jeff, field_out, hit_into_play, 746731, 87.84, 68.31, 28, 337, 93, 5, 2, 607259, Grinch, Unknown, Unknown, Unknown, 2024-04-06
543685, Rendon, Anthony, field_out, hit_into_play, 746248, 158.16, 82.2, 21, 333, 100.8, 5, 0, 676477, Grinch, Unknown, Unknown, Unknown, 2024-04-06
542194, Bethancourt, Christian, field_out, hit_into_play, 745198, 70, 58.07, 23, 373, 99.5, 7, 0, 681676, Grinch, Unknown, Unknown, Unknown, 2024-04-07
608385, Winker, Jesse, field_out, hit_into_play, 744871, 128.44, 48.04, 37, 373, 106.2, 7, 0, 621381, Grinch, Unknown, Unknown, Unknown, 2024-04-07
666182, Bichette, Bo, double, hit_into_play, 745765, 188.83, 87.32, 18, 345, 105.5, 5, 1, 664776, Grinch, Unknown, Unknown, Unknown, 2024-04-07
660162, Moncada, Yoán, field_out, hit_into_play, 746330, 97.07, 41.74, 35, 393, 100.9, 9, 0, 663704, Grinch, Unknown, Unknown, Unknown, 2024-04-07
607208, Turner, Trea, field_out, hit_into_play, 744871, 35.9, 82.86, 23, 361, 106, 9, 0, 640448, Grinch, Unknown, Unknown, Unknown, 2024-04-07
605141, Betts, Mookie, field_out, hit_into_play, 746895, 180.02, 83.59, 27, 315, 94, 1, 0, 684007, Grinch, Unknown, Unknown, Unknown, 2024-04-07
624512, McGuire, Reese, home_run, hit_into_play, 746251, 211, 72.38, 34, 376, 102.1, 6, 2, 660761, Grinch, Unknown, Unknown, Unknown, 2024-04-07
624428, Frazier, Adam, field_out, hit_into_play, 746330, 55.94, 90.54, 34, 318, 88.9, 6, 1, 621051, Grinch, Unknown, Unknown, Unknown, 2024-04-07
679529, Torkelson, Spencer, field_out, hit_into_play, 746493, 56.35, 80.83, 39, 338, 93.4, 8, 1, 668674, Grinch, Unknown, Unknown, Unknown, 2024-04-07
665833, Cruz, Oneil, field_out, hit_into_play, 745523, 86.81, 79.93, 36, 311, 90.3, 8, 1, 669211, Grinch, Unknown, Unknown, Unknown, 2024-04-07
547180, Harper, Bryce, field_out, hit_into_play, 744871, 116.89, 59.24, 16, 347, 102.4, 9, 1, 640448, Grinch, Unknown, Unknown, Unknown, 2024-04-07
664056, Bader, Harrison, field_out, hit_into_play, 746734, 143.91, 43.59, 32, 386, 101.5, 6, 1, 608718, Grinch, Unknown, Unknown, Unknown, 2024-04-07
571912, Maile, Luke, field_out, hit_into_play, 746734, 146.44, 73.53, 32, 315, 87, 9, 1, 621242, Grinch, Unknown, Unknown, Unknown, 2024-04-07
663837, Vierling, Matt, double, hit_into_play, 746493, 57.7, 89.48, 15, 319, 108.2, 8, 2, 668674, Grinch, Unknown, Unknown, Unknown, 2024-04-07
666971, Gurriel Jr., Lourdes, field_out, hit_into_play, 747141, 149.27, 62.69, 37, 343, 95.5, 9, 0, 572955, Grinch, Unknown, Unknown, Unknown, 2024-04-07
680776, Duran, Jarren, field_out, hit_into_play, 746251, 93.65, 68.66, 22, 333, 97.2, 6, 2, 660761, Grinch, Unknown, Unknown, Unknown, 2024-04-07
669352, Thompson, Bubba, field_out, hit_into_play, 746734, 108.59, 51.75, 34, 366, 102.3, 7, 0, 548384, Grinch, Unknown, Unknown, Unknown, 2024-04-07
664023, Happ, Ian, double, hit_into_play, 746895, 83.98, 64.66, 22, 324, 92.9, 4, 0, 681402, Grinch, Unknown, Unknown, Unknown, 2024-04-07
641680, Heim, Jonah, field_out, hit_into_play, 745032, 116.04, 58.62, 18, 348, 101.8, 7, 1, 606160, Grinch, Unknown, Unknown, Unknown, 2024-04-07
621035, Taylor, Chris, field_out, hit_into_play, 746895, 187.97, 77.14, 24, 338, 101.8, 5, 1, 622075, Grinch, Unknown, Unknown, Unknown, 2024-04-07
668804, Reynolds, Bryan, field_out, hit_into_play, 745523, 205.22, 103.6, 46, 306, 95, 8, 2, 669211, Grinch, Unknown, Unknown, Unknown, 2024-04-07
607043, Nimmo, Brandon, field_out, hit_into_play, 746734, 75.11, 67.56, 32, 349, 100.3, 6, 2, 608718, Grinch, Unknown, Unknown, Unknown, 2024-04-07
672820, Sosa, Lenyn, field_out, hit_into_play, 746330, 144.04, 52.58, 32, 365, 93.5, 5, 2, 672582, Grinch, Unknown, Unknown, Unknown, 2024-04-07
663538, Hoerner, Nico, field_out, hit_into_play, 746895, 187.44, 92.03, 33, 306, 90.1, 5, 0, 642232, Grinch, Unknown, Unknown, Unknown, 2024-04-07
677951, Witt Jr., Bobby, field_out, hit_into_play, 746330, 139.44, 56.55, 38, 354, 101.2, 1, 1, 676979, Grinch, Unknown, Unknown, Unknown, 2024-04-07
668709, Bleday, JJ, field_out, hit_into_play, 746493, 117.24, 74.33, 37, 311, 87.3, 9, 0, 656638, Grinch, Unknown, Unknown, Unknown, 2024-04-07
630105, Cronenworth, Jake, double, hit_into_play, 745362, 144.28, 55.27, 27, 398, 104.9, 1, 1, 657277, Grinch, Unknown, Unknown, Unknown, 2024-04-07
661388, Contreras, William, home_run, hit_into_play, 746003, 138.98, 34.34, 25, 409, 105, 8, 0, 668942, Grinch, Unknown, Unknown, Unknown, 2024-04-07
671732, Butler, Lawrence, field_out, hit_into_play, 746493, 130.96, 71.04, 36, 364, 103.9, 7, 1, 656412, Grinch, Unknown, Unknown, Unknown, 2024-04-07
679845, Loftin, Nick, field_out, hit_into_play, 746330, 162.97, 81.52, 44, 306, 92.7, 1, 2, 676979, Grinch, Unknown, Unknown, Unknown, 2024-04-07
663624, Mountcastle, Ryan, double, hit_into_play, 745523, 167.94, 56.57, 11, 305, 109.3, 1, 2, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-07
663656, Tucker, Kyle, field_out, hit_into_play, 745032, 76.49, 84.92, 37, 309, 90.6, 8, 1, 656641, Grinch, Unknown, Unknown, Unknown, 2024-04-07
669224, Wells, Austin, field_out, hit_into_play, 745765, 61.92, 75.62, 26, 357, 99.5, 4, 0, 502179, Grinch, Unknown, Unknown, Unknown, 2024-04-07
669701, Smith, Josh, field_out, hit_into_play, 745032, 72.15, 63.76, 28, 360, 96.3, 7, 2, 606160, Grinch, Unknown, Unknown, Unknown, 2024-04-07
666163, Rortvedt, Ben, field_out, hit_into_play, 746574, 90.32, 79.16, 28, 311, 88.5, 9, 1, 641755, Grinch, Unknown, Unknown, Unknown, 2024-04-07
622761, Mateo, Jorge, field_out, hit_into_play, 745523, 88.87, 70.44, 20, 332, 95.2, 8, 1, 672710, Grinch, Unknown, Unknown, Unknown, 2024-04-07
671277, García Jr., Luis, field_out, hit_into_play, 744871, 46.35, 93.19, 31, 327, 99.9, 8, 2, 622554, Grinch, Unknown, Unknown, Unknown, 2024-04-07
605137, Bell, Josh, field_out, hit_into_play, 745198, 71.57, 95.96, 22, 315, 92.8, 7, 1, 681676, Grinch, Unknown, Unknown, Unknown, 2024-04-07
595909, Cave, Jake, triple, hit_into_play, 746574, 192.27, 61.48, 34, 375, 92.3, 8, 0, 664208, Grinch, Unknown, Unknown, Unknown, 2024-04-07
543257, Grossman, Robbie, field_out, hit_into_play, 746330, 54.38, 86.52, 27, 328, 88.9, 8, 2, 519293, Grinch, Unknown, Unknown, Unknown, 2024-04-07
663656, Tucker, Kyle, field_out, hit_into_play, 745032, 129.34, 50.11, 28, 368, 92.8, 1, 1, 641540, Grinch, Unknown, Unknown, Unknown, 2024-04-07
669357, Gorman, Nolan, home_run, hit_into_play, 745198, 108.26, 30.03, 21, 420, 108.8, 9, 1, 542882, Grinch, Unknown, Unknown, Unknown, 2024-04-07
663586, Riley, Austin, home_run, hit_into_play, 747141, 78.87, 24.37, 27, 446, 109.1, 8, 1, 612434, Grinch, Unknown, Unknown, Unknown, 2024-04-07
690993, Keith, Colt, field_out, hit_into_play, 746493, 220.73, 110.85, 47, 317, 100.9, 6, 2, 666205, Grinch, Unknown, Unknown, Unknown, 2024-04-07
592206, Castellanos, Nick, field_out, hit_into_play, 744871, 168.35, 69.26, 27, 338, 93.7, 7, 1, 607179, Grinch, Unknown, Unknown, Unknown, 2024-04-07
691023, Walker, Jordan, field_out, hit_into_play, 745198, 84.52, 70.91, 25, 333, 90.5, 9, 1, 542882, Grinch, Unknown, Unknown, Unknown, 2024-04-07
608841, Meneses, Joey, field_out, hit_into_play, 744871, 204.65, 94.41, 31, 323, 96.1, 7, 2, 621381, Grinch, Unknown, Unknown, Unknown, 2024-04-07
623993, Santander, Anthony, field_out, hit_into_play, 745523, 111.59, 70.45, 23, 321, 89.5, 1, 2, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-07
669004, Melendez, MJ, home_run, hit_into_play, 746330, 195.24, 45.2, 33, 405, 100.9, 7, 0, 665620, Grinch, Unknown, Unknown, Unknown, 2024-04-07
656413, Fairchild, Stuart, field_out, hit_into_play, 746734, 193.4, 85.93, 32, 325, 93.6, 2, 0, 640455, Grinch, Unknown, Unknown, Unknown, 2024-04-07
621035, Taylor, Chris, field_out, hit_into_play, 746895, 80.06, 68.96, 19, 341, 101.7, 7, 2, 694037, Grinch, Unknown, Unknown, Unknown, 2024-04-07
679529, Torkelson, Spencer, field_out, hit_into_play, 746493, 153.02, 74.63, 36, 316, 92.7, 1, 0, 671212, Grinch, Unknown, Unknown, Unknown, 2024-04-07
665862, Chisholm Jr., Jazz, home_run, hit_into_play, 745198, 186.1, 43.09, 32, 412, 105.4, 1, 1, 502043, Grinch, Unknown, Unknown, Unknown, 2024-04-07
608324, Bregman, Alex, field_out, hit_into_play, 745032, 179.7, 85.67, 26, 311, 87.8, 1, 2, 641540, Grinch, Unknown, Unknown, Unknown, 2024-04-07
676369, Velázquez, Nelson, field_out, hit_into_play, 746330, 132.54, 63.3, 40, 337, 99.4, 2, 1, 676979, Grinch, Unknown, Unknown, Unknown, 2024-04-07
670623, Paredes, Isaac, field_out, hit_into_play, 746574, 102.5, 48.21, 25, 377, 94.5, 2, 0, 641712, Grinch, Unknown, Unknown, Unknown, 2024-04-07
676059, Westburg, Jordan, field_out, hit_into_play, 745523, 59.06, 57.04, 33, 385, 102.2, 9, 2, 669796, Grinch, Unknown, Unknown, Unknown, 2024-04-07
664023, Happ, Ian, field_out, hit_into_play, 746895, 100.15, 49.13, 29, 375, 96.9, 6, 0, 642232, Grinch, Unknown, Unknown, Unknown, 2024-04-07
676059, Westburg, Jordan, field_out, hit_into_play, 745523, 38.41, 84.02, 25, 354, 97.6, 2, 0, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-07
657041, Thomas, Lane, field_out, hit_into_play, 744871, 122.84, 97.49, 16, 303, 96.8, 1, 1, 650911, Grinch, Unknown, Unknown, Unknown, 2024-04-07
592450, Judge, Aaron, field_out, hit_into_play, 745765, 105.96, 68.33, 17, 328, 107.9, 5, 0, 502179, Grinch, Unknown, Unknown, Unknown, 2024-04-07
807799, Yoshida, Masataka, field_out, hit_into_play, 746251, 136.94, 65.91, 27, 332, 88.2, 2, 0, 681217, Grinch, Unknown, Unknown, Unknown, 2024-04-07
666971, Gurriel Jr., Lourdes, field_out, hit_into_play, 747141, 123.08, 187.83, 17, 332, 103.2, 1, 2, 519242, Grinch, Unknown, Unknown, Unknown, 2024-04-07
665161, Peña, Jeremy, field_out, hit_into_play, 745032, 145.79, 55.22, 27, 360, 94.8, 9, 2, 666720, Grinch, Unknown, Unknown, Unknown, 2024-04-07
671277, García Jr., Luis, field_out, hit_into_play, 744871, 73.81, 73.33, 32, 336, 99.1, 6, 1, 628708, Grinch, Unknown, Unknown, Unknown, 2024-04-07
621566, Olson, Matt, home_run, hit_into_play, 747141, 222.25, 63.71, 24, 408, 107.3, 2, 0, 669194, Grinch, Unknown, Unknown, Unknown, 2024-04-07
664238, Moore, Dylan, double, hit_into_play, 746003, 47.29, 79.34, 18, 318, 105.8, 2, 0, 607067, Grinch, Unknown, Unknown, Unknown, 2024-04-07
683737, Busch, Michael, double, hit_into_play, 746895, 97.7, 75.99, 20, 314, 95.6, 1, 2, 694813, Grinch, Unknown, Unknown, Unknown, 2024-04-07
641355, Bellinger, Cody, home_run, hit_into_play, 746895, 233.45, 92.16, 25, 372, 103.3, 6, 2, 642232, Grinch, Unknown, Unknown, Unknown, 2024-04-07
669127, Langeliers, Shea, field_out, hit_into_play, 746493, 158.6, 69.93, 31, 330, 92.2, 2, 0, 656427, Grinch, Unknown, Unknown, Unknown, 2024-04-07
545121, Vargas, Ildemaro, double, hit_into_play, 744871, 133.94, 42.26, 22, 388, 102.8, 2, 1, 650911, Grinch, Unknown, Unknown, Unknown, 2024-04-07
678882, Rafaela, Ceddanne, triple, hit_into_play, 746251, 210.69, 79.4, 29, 361, 101.7, 8, 1, 660761, Grinch, Unknown, Unknown, Unknown, 2024-04-07
545361, Trout, Mike, home_run, hit_into_play, 746251, 27.51, 84.27, 23, 372, 108.6, 8, 1, 502624, Grinch, Unknown, Unknown, Unknown, 2024-04-07
624503, Gordon, Nick, home_run, hit_into_play, 745198, 223.35, 71.55, 30, 397, 106.1, 1, 2, 502043, Grinch, Unknown, Unknown, Unknown, 2024-04-07
666624, Morel, Christopher, field_out, hit_into_play, 746895, 63.17, 83.52, 26, 325, 88.1, 6, 2, 642232, Grinch, Unknown, Unknown, Unknown, 2024-04-07
671739, Harris II, Michael, field_out, hit_into_play, 747141, 168.53, 82.18, 30, 308, 83.9, 2, 0, 669194, Grinch, Unknown, Unknown, Unknown, 2024-04-07
694192, Chourio, Jackson, field_out, hit_into_play, 746003, 162.79, 62.23, 31, 350, 95, 1, 2, 676106, Grinch, Unknown, Unknown, Unknown, 2024-04-07
682985, Greene, Riley, home_run, hit_into_play, 746493, 177.25, 46.63, 37, 397, 102.9, 8, 1, 666205, Grinch, Unknown, Unknown, Unknown, 2024-04-07
660271, Ohtani, Shohei, double, hit_into_play, 746895, 150.37, 27.27, 20, 395, 106.8, 8, 2, 694037, Grinch, Unknown, Unknown, Unknown, 2024-04-07
665833, Cruz, Oneil, double, hit_into_play, 745523, 157.8, 53.01, 27, 392, 101.3, 3, 1, 665152, Grinch, Unknown, Unknown, Unknown, 2024-04-07
621493, Ward, Taylor, field_out, hit_into_play, 746251, 172.06, 84.61, 22, 307, 92.9, 8, 1, 502624, Grinch, Unknown, Unknown, Unknown, 2024-04-07
670032, Lopez, Nicky, field_out, hit_into_play, 746330, 110.34, 78.56, 37, 348, 93.7, 2, 1, 679525, Grinch, Unknown, Unknown, Unknown, 2024-04-07
680869, Gelof, Zack, home_run, hit_into_play, 746493, 42.41, 58.72, 28, 402, 108.3, 2, 2, 656427, Grinch, Unknown, Unknown, Unknown, 2024-04-07
543685, Rendon, Anthony, double, hit_into_play, 746251, 93.91, 63.94, 21, 344, 97.6, 3, 0, 656557, Grinch, Unknown, Unknown, Unknown, 2024-04-07
665506, Pache, Cristian, field_out, hit_into_play, 744871, 185.78, 111.73, 42, 309, 94.2, 2, 2, 669022, Grinch, Unknown, Unknown, Unknown, 2024-04-07
668804, Reynolds, Bryan, field_out, hit_into_play, 745523, 86.57, 47.77, 32, 386, 105.4, 3, 2, 665152, Grinch, Unknown, Unknown, Unknown, 2024-04-07
