"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2024-06-01","95.8","-1.82","5.76","Guerrero Jr., Vladimir",665489,656605,"single","hit_into_play",,,,,5,"Vladimir Guerrero Jr.  singles on a sharp line drive to right fielder Edward Olivares.","R","R","R","TOR","PIT","X",9,"line_drive",3,2,2024,"-0.92","1.1","0.24","2.52",,,,2,3,"Bot",217.12,99.03,,,518735,,,7.528380659989145,-139.34625156464304,-5.4871773011105125,-13.566813767296143,28.06288484083804,-16.827108908468336,"3.69","1.7",333,"103",19,"96.4",2458,"6.4",744932,656605,518735,656582,669707,663647,693304,668804,572191,658668,"54.06",0.48,0.634,"0.9",1,1,0,5,25,8,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",217,"0.013","0.102",72.98607384944741,"7.20521"
"FF","2024-06-01","93.6","-0.87","6.34","Yastrzemski, Mike",573262,547001,"field_out","hit_into_play",,,,,9,"Mike Yastrzemski flies out to right fielder Juan Soto.","R","L","R","SF","NYY","X",9,"fly_ball",1,1,2024,"-0.39","1.19","0.55","2.04",,,,2,4,"Bot",178.21,85.67,,,669224,,,4.488336861392028,-136.1526293540251,-7.997440133363587,-5.745060306279218,25.898032307133136,-15.923522652661369,"3.38","1.59",309,"86.7",36,"93.6",2345,"6",745332,547001,669224,519203,650402,518934,683011,657077,592450,665742,"54.5",0.023,0.031,"0",1,0,0,3,31,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shade","Standard",210,"-0.013","-0.091",71.39124662286288,"7.59901"
"SI","2024-06-01","90.9","-2.1","6.34","Albies, Ozzie",645277,605156,"field_out","hit_into_play",,,,,7,"Ozzie Albies flies out to center fielder JJ Bleday.","R","L","R","ATL","OAK","X",8,"fly_ball",1,0,2024,"-1.52","0.63","-0.72","1.97",,,,0,4,"Bot",164.29,54.13,,,669127,,,6.737056474558615,-132.1509209119661,-6.4447762797087025,-19.22104096529349,27.131672250700166,-23.55716060830004,"3.26","1.58",370,"98.8",29,"91.4",1899,"6.6",747111,605156,669127,649557,680869,647351,680474,609280,668709,663662,"53.93",0.506,0.874,"0",1,0,0,6,36,2,"Sinker",3,8,3,8,8,3,3,8,"Infield shade","Standard",230,"-0.013","-0.258",72.00244788437863,"7.52735"
"FC","2024-06-01","86.2","2.11","5.09","Sheets, Gavin",657757,688107,"home_run","hit_into_play",,,,,3,"Gavin Sheets homers (5) on a fly ball to right center field.    Corey Julks scores.","R","L","L","MIL","CWS","X",,"fly_ball",0,1,2024,"-0.02","0.46","0.47","2.92",,,667452,1,4,"Top",194.25,47.3,,,661388,,,-3.8888721587645234,-125.57974203940003,0.13184544091087447,0.5155409942041312,24.62805865411034,-27.560313468753247,"3.42","1.65",410,"104.4",23,"87",2223,"6.7",745980,688107,661388,656555,668930,687401,642715,592885,663368,694192,"53.84",0.814,1.359,"2",1,0,3,6,27,2,"Cutter",1,1,1,1,3,1,3,1,"Standard","Standard",175,"-0.218","1.714",77.89825958824835,"7.39224"
"CH","2024-06-01","83.7","-1.68","4.86","Urshela, Gio",570482,681867,"field_out","hit_into_play",,,,,7,"Gio Urshela lines out sharply to right fielder Wilyer Abreu.","R","R","R","BOS","DET","X",9,"line_drive",1,1,2024,"-1.17","-0.25","-0.41","1.91",,,672761,0,4,"Top",186.42,75.06,,,624512,,,5.263542615526732,-121.8320049933168,0.05916576577680677,-12.629607332458725,21.574890423221937,-34.89356218118919,"3.45","1.65",341,"100.4",22,"84.5",1601,"6.6",746952,681867,624512,642086,657136,646240,666152,680776,678882,677800,"53.94",0.42,0.599,"0",1,0,0,5,26,3,"Changeup",2,1,1,2,1,2,1,2,"Standard","Standard",282,"0.043","-0.368",74.89945787069097,"6.67593"
"FF","2024-06-01","93.1","-2.1","4.89","Tucker, Kyle",663656,657746,"home_run","hit_into_play",,,,,5,"Kyle Tucker homers (19) on a fly ball to right center field.","R","L","R","HOU","MIN","X",,"fly_ball",3,2,2024,"-1.08","1.29","0","2.66",,,,1,3,"Bot",194.82,54.19,,,543877,,,7.862201027685195,-135.2858454562815,-2.7406212377103114,-15.01719498998944,32.301121005228566,-16.05182045441921,"3.5","1.57",396,"103.1",27,"93.7",2248,"6.9",746384,657746,543877,467793,571657,669304,621043,650489,621439,622534,"53.57",0.851,1.627,"2",1,0,3,6,21,8,"4-Seam Fastball",3,0,3,0,0,4,4,0,"Infield shade","Standard",225,"0.058","0.949",73.52132530461807,"7.73691"
"FC","2024-06-01","88.9","-2.15","5.82","Perez, Salvador",521692,681190,"field_out","hit_into_play",,,,,14,"Salvador Perez flies out to left fielder Jurickson Profar.","R","R","R","KC","SD","X",7,"fly_ball",2,0,2024,"0.43","0.44","0.83","2.27",,,686469,2,3,"Bot",83.63,62.25,,,543309,,,6.400205638002091,-129.3001345858087,-3.577701780429646,3.482756858947484,26.84983517382346,-26.635738604846335,"3.64","1.72",354,"94.7",27,"88.7",2833,"6.2",746305,681190,543309,650333,630105,592518,673490,595777,701538,665487,"54.33",0.183,0.263,"0",1,0,0,5,25,3,"Cutter",3,2,3,2,2,3,3,2,"Standard","Standard",137,"-0.021","-0.297",72.5141245973789,"8.41384"
"FC","2024-06-01","86.9","-0.77","5.67","Castellanos, Nick",592206,543243,"field_out","hit_into_play",,,,,3,"Nick Castellanos lines out to left fielder Alec Burleson.","R","R","R","PHI","STL","X",7,"line_drive",0,0,2024,"0.58","0.17","0.65","3.37",,547180,664761,1,3,"Bot",76,79.3,,,671056,,,2.2299625348613903,-126.61984562227161,0.31542738719808416,5.729669961104166,26.584273464676986,-30.652804537636108,"3.89","1.83",322,"94.4",24,"87.2",2744,"6.5",745575,543243,671056,502671,669357,571448,691026,676475,672279,666185,"54.03",0.16,0.199,"0",1,0,0,3,26,1,"Cutter",3,1,3,1,1,3,3,1,"Standard","Standard",88,"-0.028","-0.487",72.86247907827024,"7.15401"
"FF","2024-06-01","93.1","-2.08","5.56","Martinez, J.D.",502110,677944,"double","hit_into_play",,,,,8,"J.D. Martinez doubles (8) on a sharp line drive to center fielder Corbin Carroll.","R","R","R","NYM","AZ","X",8,"line_drive",3,2,2024,"-1.28","1.18","-0.24","2.25",,,,2,4,"Bot",172.97,56.54,,,672515,,,7.585591234072892,-135.38138838359598,-5.368409395329911,-17.39637980509677,27.51312727681841,-16.64807806623035,"3.76","1.84",371,"103.4",21,"93.9",2446,"6.7",745812,677944,672515,572233,677942,553993,621028,664983,682998,545341,"53.84",0.551,0.732,"1.25",1,1,1,6,30,7,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Strategic","Standard",227,"0.016","0.208",74.66193759288964,"8.45837"
"FF","2024-06-01","98.3","-2.23","5.84","Suzuki, Seiya",673548,668881,"home_run","hit_into_play",,,,,4,"Seiya Suzuki hits a grand slam (6) to left field.   Nico Hoerner scores.    Dansby Swanson scores.    Miguel Amaya scores.","R","R","R","CHC","CIN","X",,"fly_ball",3,2,2024,"-0.78","1.38","-0.45","2.2",663538,621020,665804,2,2,"Bot",52.15,69.45,,,571912,,,6.6556657702521775,-142.90781623122146,-7.59330734082015,-12.253783716576018,33.2492337264474,-11.658708930090123,"3.22","1.49",400,"106.9",32,"98.5",2434,"6.5",746870,668881,571912,600869,663697,669289,682829,668715,670770,656413,"54",0.914,1.835,"2",1,0,3,6,22,7,"4-Seam Fastball",0,4,0,4,4,4,4,4,"Standard","Standard",214,"0.318","2.963",81.25481932215477,"7.78342"
"FF","2024-06-01","93.8","-2.6","5.44","Crawford, J.P.",641487,608334,"field_out","hit_into_play",,,,,8,"J.P. Crawford flies out to center fielder Mickey Moniak.   Ryan Bliss to 2nd.","R","L","R","SEA","LAA","X",8,"fly_ball",2,1,2024,"-0.65","1.5","-0.25","1.76",,,669208,0,6,"Bot",115.02,65.82,,,642136,,,7.541143080085658,-136.28073451489828,-7.064889741458891,-9.827023712475505,30.307598201271592,-12.137003283578634,"3.24","1.5",367,"99",34,"93.8",2295,"6.4",745251,608334,642136,641432,650859,641645,687263,621493,666160,666176,"54.08",0.329,0.627,"0",1,0,0,5,49,4,"4-Seam Fastball",6,0,6,0,0,6,6,0,"Infield shade","Standard",215,"-0.001","-0.432",70.71384176119948,"7.61382"
"ST","2024-06-01","77","2.31","5.62","Walker, Christian",572233,640455,"home_run","hit_into_play",,,,,5,"Christian Walker hits a grand slam (12) to left field.   Jake McCarthy scores.    Kevin Newman scores.    Randal Grichuk scores.","R","R","L","NYM","AZ","X",,"fly_ball",0,0,2024,"-1.45","0.18","-0.07","2.68",664983,621028,545341,2,3,"Top",19.79,92.7,,,621512,,,-2.4784574984487944,-112.20600381871006,0.410056008249011,-11.901137613252702,19.28861889224694,-30.911961203266213,"3.47","1.56",369,"103.5",38,"79.5",2360,"7.8",745812,640455,621512,624413,643446,668901,596019,607043,664056,516782,"52.65",0.394,0.783,"2",1,0,3,5,20,1,"Sweeper",0,0,0,0,4,0,4,0,"Strategic","Standard",294,"-0.326","3.28",77.22685353335181,"8.05794"
"SI","2024-06-01","94.5","0.75","6.12","Miranda, Jose",669304,664285,"field_out","hit_into_play",,,,,5,"Jose Miranda flies out sharply to center fielder Jake Meyers.","R","R","L","HOU","MIN","X",8,"fly_ball",0,0,2024,"1.29","0.44","0.14","2.47",,,,0,5,"Top",165.05,54.59,,,605170,,,-4.415709068365257,-137.4264040509597,-4.685776587410061,17.27169027144062,33.35221883176211,-25.770132324676766,"3.08","1.41",370,"100.7",25,"93.2",2126,"5.8",746384,664285,605170,547989,514888,608324,665161,643289,676694,663656,"54.71",0.614,1.021,"0",1,0,0,6,32,1,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",135,"0.016","-0.225",75.26947999889964,"7.3472"
"SL","2024-06-01","86.9","-2.16","5.02","Altuve, Jose",514888,657746,"field_out","hit_into_play",,,,,3,"Jose Altuve lines out sharply to center fielder Byron Buxton.","R","R","R","HOU","MIN","X",8,"line_drive",0,0,2024,"0.27","0.47","0.49","2.66",,,,0,3,"Bot",131.72,56.57,,,543877,,,5.902153383601284,-126.35874836415526,-0.3586130641113303,1.5572356977429638,27.898849378208432,-27.36735340857441,"2.95","1.31",352,"105.8",19,"88",2365,"7.2",746384,657746,543877,467793,571657,669304,621043,650489,621439,622534,"53.29",0.683,0.915,"0",1,0,0,6,20,1,"Slider",3,0,3,0,0,3,3,0,"Standard","Standard",203,"-0.011","-0.225",71.00357591071453,"7.07821"
"SI","2024-06-01","92.6","-2.05","5.73","Schneider, Davis",676914,656605,"field_out","hit_into_play",,,,,1,"Davis Schneider flies out to left fielder Bryan Reynolds.","R","R","R","TOR","PIT","X",7,"fly_ball",0,1,2024,"-1.24","0.51","-0.49","2.71",,,,0,3,"Bot",46.97,93.93,,,518735,,,6.702890129586758,-134.7122962428969,-3.0558508839608134,-16.51644517509409,26.889587256623344,-25.504625606641667,"3.08","1.49",324,"86.1",32,"92.9",2381,"6.3",744932,656605,518735,656582,669707,663647,693304,668804,572191,658668,"54.21",0.04,0.058,"0",1,0,0,3,23,2,"Sinker",0,3,0,3,3,0,0,3,"Infield shade","Standard",225,"-0.023","-0.191",72.44074428948412,"6.86764"
"FF","2024-06-01","94.1","3.19","5.48","Andujar, Miguel",609280,519242,"home_run","hit_into_play",,,,,2,"Miguel Andujar homers (2) on a line drive to center field.   Aledmys Díaz scores.    Abraham Toro scores.","R","R","L","ATL","OAK","X",,"line_drive",1,2,2024,"1.56","0.7","-0.2","2.84",649557,,647351,1,2,"Top",94.31,35.17,,,518595,,,-12.225031602359559,-136.51413677252881,-2.6393152661818178,22.18217112788339,30.58361155488135,-23.061691846031625,"3.35","1.56",412,"105.4",20,"93.8",2264,"6.3",747111,519242,518595,621566,645277,663586,606115,672284,671739,594807,"54.2",0.654,0.863,"2",1,0,3,6,16,5,"4-Seam Fastball",2,3,3,2,6,2,6,2,"Standard","Standard",116,"-0.175","2.17",71.54230559963398,"6.95639"
"FS","2024-06-01","82.8","-1.61","5.32","Moniak, Mickey",666160,682243,"double","hit_into_play",,,,,4,"Mickey Moniak doubles (4) on a sharp line drive to left fielder Luke Raley.","R","L","R","SEA","LAA","X",7,"line_drive",0,1,2024,"-0.81","-0.02","-0.31","2.33",,,,2,3,"Top",98.58,39.35,,,663728,,,4.549165220039513,-120.54860539601772,-0.26998015444757584,-8.755793530094719,24.520770273663885,-32.582813907293364,"3.42","1.54",399,"107.4",21,"82.5",823,"6.2",745251,682243,663728,664034,669208,664238,641487,670042,677594,571745,"54.3",0.851,1.273,"1.25",1,1,1,6,19,2,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",262,"-0.026","0.25",74.76213340516905,"7.52322"
"FS","2024-06-01","83.4","-1.72","5.2","Rengifo, Luis",650859,682243,"field_out","hit_into_play",,,,,13,"Luis Rengifo lines out to center fielder Julio Rodríguez.","R","L","R","SEA","LAA","X",8,"line_drive",0,1,2024,"-0.78","-0.11","-0.54","1.12",,,,1,3,"Top",152.98,72.86,,,663728,,,4.256338913307423,-121.45733566526744,-2.7041366793675117,-8.535722185328442,24.67197660682021,-32.91645026341709,"3.11","1.4",319,"89.1",23,"83.6",718,"6.4",745251,682243,663728,664034,669208,664238,641487,670042,677594,571745,"54.05",0.22,0.208,"0",1,0,0,3,18,2,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",249,"0.018","-0.139",71.98323397938702,"7.9187"
"FF","2024-06-01","95.1","-2.7","5.98","Hamilton, David",666152,681857,"field_out","hit_into_play",,,,,11,"David Hamilton flies out to left fielder Riley Greene.","R","L","R","BOS","DET","X",7,"fly_ball",0,2,2024,"-0.81","1.28","-0.31","3.86",,,,0,3,"Bot",68.14,87.45,,,668670,,,7.9705905421694165,-138.19157131801606,-2.724758879464412,-12.165607057983047,32.3202080444171,-15.369995907978064,"3.28","1.55",311,"89.7",37,"93.7",2439,"5.6",746952,681857,668670,679529,656716,570482,595879,682985,672761,663837,"54.85",0.034,0.049,"0",1,0,0,3,20,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shade","Standard",225,"-0.025","-0.144",63.913473625604546,"6.03323"
"CH","2024-06-01","83.3","-2.25","6.37","Harris II, Michael",671739,605156,"double","hit_into_play",,,,,11,"Michael Harris II doubles (8) on a sharp line drive to center fielder JJ Bleday.","R","L","R","ATL","OAK","X",8,"line_drive",1,0,2024,"-0.9","0.3","-0.84","2.64",,,,0,3,"Bot",91.85,78.51,,,669127,,,5.004690869477095,-121.32354710543592,-2.7478183095657767,-9.798071091519137,21.859815321874613,-28.885919019477903,"3.46","1.58",311,"108.4",13,"83.6",1823,"6.2",747111,605156,669127,649557,680869,647351,680474,609280,668709,663662,"54.27",0.854,0.863,"1.25",1,1,1,5,27,2,"Changeup",2,6,2,6,6,2,2,6,"Infield shade","Standard",237,"0.048","0.584",73.15731606580361,"8.1567"
"SL","2024-06-01","83.6","-2.23","5.63","Alonso, Pete",624413,677944,"field_out","hit_into_play",,,,,14,"Pete Alonso flies out to right fielder Randal Grichuk.","R","R","R","NYM","AZ","X",9,"fly_ball",0,0,2024,"0.35","0.24","0.87","2.31",,,,0,4,"Bot",175.65,85.52,,,672515,,,6.475825505549557,-121.57385913617257,-1.674924471301463,2.228032752775318,24.036262402443207,-29.70489338429927,"3.44","1.64",307,"86.5",29,"83.9",2294,"6.5",745812,677944,672515,572233,677942,553993,621028,664983,682998,545341,"53.96",0.049,0.044,"0",1,0,0,3,28,1,"Slider",0,4,0,4,4,0,0,4,"Standard","Standard",145,"-0.019","-0.225",73.04964874130265,"7.36588"
"SI","2024-06-01","95.6","0.07","6.33","Correa, Carlos",621043,664285,"field_out","hit_into_play",,,,,5,"Carlos Correa lines out to right fielder Kyle Tucker.","R","R","L","HOU","MIN","X",9,"line_drive",1,2,2024,"1.57","0.69","-0.14","2.65",,,622534,0,4,"Top",204.23,102.91,,,605170,,,-4.0729348418676485,-138.9935933646834,-5.5235803977483595,21.221057786798458,34.848235910861376,-22.092179018020683,"3.69","1.77",307,"88.8",26,"94.2",2219,"5.8",746384,664285,605170,547989,514888,608324,665161,643289,676694,663656,"54.7",0.094,0.106,"0",1,0,0,3,27,4,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",140,"0.027","-0.283",,
"FF","2024-06-01","94.4","-2.4","4.92","Abreu, José",547989,657746,"home_run","hit_into_play",,,,,12,"José Abreu homers (1) on a fly ball to right center field.","R","R","R","HOU","MIN","X",,"fly_ball",3,2,2024,"-0.92","1.31","0.84","2.97",,,,2,2,"Bot",195.25,63.37,,,543877,,,10.671819109755061,-137.02928721868668,-2.2605408514204677,-14.051218208350265,32.150471464099326,-15.452471138517275,"3.42","1.59",376,"100.5",29,"95.8",2349,"7.4",746384,657746,543877,467793,571657,669304,621043,650489,621439,622534,"53.13",0.58,1.075,"2",1,0,3,6,15,7,"4-Seam Fastball",2,0,2,0,0,3,3,0,"Standard","Standard",224,"0.082","0.972",70.64993934480405,"6.95817"
"ST","2024-06-01","80.8","-0.03","6.24","Mountcastle, Ryan",663624,606965,"field_out","hit_into_play",,,,,2,"Ryan Mountcastle flies out sharply to center fielder Jose Siri.","R","R","R","BAL","TB","X",8,"fly_ball",1,2,2024,"0.87","-0.06","0.07","3.2",,,,2,6,"Bot",101.68,47.72,,,666163,,,-1.4296672232254721,-117.63408452584433,-0.02204900307494584,8.392941547377465,22.386910347933945,-32.93257295408152,"3.66","1.78",378,"104.5",35,"80.9",2228,"6.3",747029,606965,666163,650490,664040,670623,676609,668227,642350,680700,"54.19",0.737,1.501,"0",1,0,0,6,61,4,"Sweeper",9,5,9,5,5,9,9,5,"Standard","Standard",69,"-0.002","-0.067",77.39074954264859,"7.20525"
"FF","2024-06-01","94.8","2.31","5.39","Joe, Connor",656582,579328,"field_out","hit_into_play",,,,,5,"Connor Joe flies out to center fielder Daulton Varsho.","R","R","L","TOR","PIT","X",8,"fly_ball",2,0,2024,"0.6","1.36","0.18","2.62",,,,1,3,"Top",152.54,63.21,,,672386,,,-6.991402129858097,-137.73356892418673,-4.6268251742498006,9.234575100515597,32.94799912360726,-13.997865491590789,"3.22","1.53",343,"96",34,"95.3",2236,"6.9",744932,579328,672386,665489,624415,643396,666182,676914,662139,543807,"53.64",0.146,0.252,"0",1,0,0,3,21,3,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",143,"0.009","-0.235",76.97880486342534,"7.22462"
"CH","2024-06-01","89.6","2.37","5.81","Ortiz, Joey",687401,676979,"double","hit_into_play",,,,,6,"Joey Ortiz doubles (12) on a sharp line drive to right fielder Corey Julks.   Brice Turang scores.","R","R","L","MIL","CWS","X",9,"line_drive",1,1,2024,"1.24","0.8","0.28","2.25",,668930,,0,3,"Bot",167.94,69.32,,,686676,,,-7.9128047785826325,-130.27798637972887,-4.552525110187543,15.785741876982744,27.051084134047898,-22.24180220181231,"3.36","1.53",337,"102.7",17,"91",1901,"7.2",745980,676979,686676,657757,664901,672820,621545,502054,666150,667452,"53.34",0.463,0.537,"1.25",1,1,1,5,21,3,"Changeup",0,1,0,1,1,1,1,1,"Standard","Standard",130,"0.118","0.992",78.93194237220004,"7.57083"
"CU","2024-06-01","85.7","-1.04","6.42","Díaz, Yandy",650490,680694,"triple","hit_into_play",,,,,6,"Yandy Díaz triples (1) on a sharp fly ball to right fielder Anthony Santander.   Ben Rortvedt scores.    José Caballero scores.","R","R","R","BAL","TB","X",9,"fly_ball",0,1,2024,"0.43","-1.35","0.31","2.2",,666163,676609,1,2,"Top",193.39,89.91,,,668939,,,2.324142557673009,-124.80061506602513,-0.9239332088376132,3.9904888285435836,27.37961602006912,-46.21820516496938,"3.47","1.61",344,"103.5",23,"85.7",2824,"6.5",747029,680694,668939,663624,622761,676059,683002,669065,681297,623993,"54.03",0.769,1.249,"1.6",1,1,2,6,16,2,"Curveball",3,1,1,3,3,3,3,3,"Standard","Standard",26,"-0.216","2.083",75.6729883887636,"7.3063"
"SL","2024-06-01","88.8","-2.72","5.39","Raley, Luke",670042,608334,"home_run","hit_into_play",,,,,5,"Luke Raley homers (5) on a fly ball to left center field.","R","L","R","SEA","LAA","X",,"fly_ball",3,1,2024,"0.34","0.7","-0.17","2.31",,,,0,6,"Bot",75.23,43.81,,,642136,,,5.559931295472131,-129.31656786965448,-2.996965343134245,2.7753334556610585,25.50908980925839,-23.881711129681317,"3.53","1.58",403,"106.5",30,"89.4",2469,"6.5",745251,608334,642136,641432,650859,641645,687263,621493,666160,666176,"54.02",0.94,1.896,"2",1,0,3,6,47,5,"Slider",5,0,5,0,0,6,6,0,"Infield shade","Standard",194,"0.011","0.851",77.20554437343498,"7.02912"
"CH","2024-06-01","91.1","2.46","4.93","Remillard, Zach",621545,688107,"field_out","hit_into_play",,,,,12,"Zach Remillard flies out to right fielder Jackson Chourio.","R","R","L","MIL","CWS","X",9,"fly_ball",2,1,2024,"1.28","0.66","0.54","3.81",,,664901,0,3,"Top",208.12,95.46,,,661388,,,-7.611613576346677,-132.4365384749489,1.7031659333849232,16.673851245238712,28.753780339654426,-24.964985490233573,"3.51","1.58",315,"87.4",34,"91.6",1989,"6.7",745980,688107,661388,656555,668930,687401,642715,592885,663368,694192,"53.8",0.011,0.013,"0",1,0,0,3,17,4,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",133,"0.031","-0.432",63.13937334848584,"5.69248"
"FS","2024-06-01","86.2","-1.28","6.24","Betts, Mookie",605141,615698,"field_out","hit_into_play",,,,,6,"Mookie Betts flies out to center fielder Brenton Doyle.","R","R","R","LAD","COL","X",8,"fly_ball",0,2,2024,"-1.16","0.41","0.32","2.47",,,,0,3,"Bot",134.71,54.61,,,553869,,,6.207259073759349,-125.3216531157784,-3.5252479773731737,-13.50319659188175,26.105944311384654,-27.360781351508756,"3.18","1.5",358,"96.3",31,"86.5",930,"6.6",746138,615698,553869,660707,663898,641857,678662,656248,686668,453568,"53.9",0.211,0.357,"0",1,0,0,5,24,3,"Split-Finger",2,1,2,1,1,2,2,1,"Strategic","Standard",236,"-0.02","-0.144",66.66489936643215,"6.94397"
"FF","2024-06-01","92.4","2.3","5.43","Alonso, Pete",624413,676714,"home_run","hit_into_play",,,,,4,"Pete Alonso homers (13) on a fly ball to left center field.   Jose Iglesias scores.","R","R","L","NYM","AZ","X",,"fly_ball",0,0,2024,"0.57","1.07","-0.62","2.66",,,578428,2,9,"Bot",63.42,54.31,,,672515,,,-8.85271368991216,-134.30644199268974,-3.6705640040200853,8.76569499733229,27.209969569838695,-18.52223034023062,"3.44","1.64",390,"98.6",32,"94.5",2384,"7.4",745812,676714,672515,572233,677942,553993,621028,664983,682998,545341,"53.09",0.377,0.749,"2",1,0,3,5,81,1,"4-Seam Fastball",3,10,3,10,10,5,5,10,"Standard","Standard",138,"0","1.87",79.10318231523787,"7.11788"
"CH","2024-06-01","88","-1.48","6.1","Wisely, Brett",689172,547001,"field_out","hit_into_play",,,,,4,"Brett Wisely flies out to center fielder Aaron Judge.","R","L","R","SF","NYY","X",8,"fly_ball",0,1,2024,"-1.07","0.1","-0.32","2.25",,,,0,3,"Bot",151.53,55.9,,,669224,,,4.998923924946274,-128.11132951798993,-3.4890737136369285,-12.805040671645118,23.87112848525412,-30.575621822013836,"3.47","1.61",359,"99.5",33,"87.6",1966,"5.8",745332,547001,669224,519203,650402,518934,683011,657077,592450,665742,"54.68",0.349,0.654,"0",1,0,0,5,23,2,"Changeup",2,4,2,4,4,2,2,4,"Infield shade","Standard",236,"-0.026","-0.191",75.72029040081816,"7.25469"
